Record_ID,Original_Record_ID,County,Sub_Location,Date_Start,Date_End,Incident_Summary,Conflict_Type,Conflict_Subtype,Parties_Involved,Full_Text_Description,Source_Name,Source_URL,Data_Source_Type,Latitude,Longitude,Casualties_Reported,Displaced_Persons,Legal_Status,Outcome_Status,NLP_Keywords,Verified,Confidence_Score,Notes
KE_LWC_155,KE_LWC_155,Turkana,Lake Turkana (Omo River Delta Fringe),1/10/2026,5/13/2026,"Armed raids, destruction of deep-water gill nets, and boat confiscations over expanded fishing territories near the international delta border.",Water / Land,Climate-Induced Lake Expansion Fishing Space Conflict,Turkana Fishermen vs. Daasanach Cross-Border Armed Units,"Massive water inflow from Ethiopia's Omo River triggered unprecedented expansion of Lake Turkana, submerging historic dry-land grazing borders and creating vast new fishing zones. As traditional pastoral grounds vanished underwater, communities pivoted h",DanChurchAid (DCA) Field Surveys / ACLED,https://www.danchurchaid.org,International NGO Vulnerability Data,4.412,36.035,2,180,Local Peace Mediation Active,Joint Access Framework Drafted / Security Regularized,"Lake Turkana expansion, Omo River flooding, fishing net wars, Daasanach raid",Yes,0.94,An exceptional case demonstrating how climate-induced landscape alterations can instantly transform land-reliant pastoralists into competing aquatic resource actors.
KE_LWC_166,KE_LWC_166,Turkana,Central Lokichar Basin,8/22/2013,10/18/2016,"Widespread community blockades, vehicle lockouts, and physical shut-downs of exploratory drilling base camps.",Land / Water,Local Extraction Aquifer Depletion Strike,Local Pastoralist Kraals vs. Multinational Oil Exploration Consortium,"Following initial oil discoveries, local pastoralist communities revolted when industrial exploration units began consuming thousands of gallons of sub-surface water daily from shared shallow aquifers. Local herdsmen found their traditional dry-season sc",ACLED / Rift Valley Institute Baseline Studies,https://acleddata.com,Extractives Conflict Database,2.384,35.642,0,0,Negotiated Settlement Executed,Industrial Abstraction Regulated / Community Boreholes Sunk,"Lokichar oil water, aquifer depletion, base camp blockade, Tullow resource strike",Yes,0.94,Highlights how early-stage heavy industrial extraction processes can instantly destabilize local community water security in fragile arid regions.
KE_LWC_171,KE_LWC_171,Turkana,Kakuma Refugee Camp (Tarach Basin),6/10/2003,8/14/2005,"Violent community demonstrations, physical blockades of water trucking lines, and forced entry into drilling enclosures.",Water / Land,Local Aquifer Depletion & Well Enclosure Strike,Host Pastoralist Kraals vs. Humanitarian Agencies & Refugee Management Units,"The rapid concentration of thousands of displaced persons in the arid Tarach basin necessitated high-volume water extraction by aid agencies. The heavy pumping rapidly lowered the local shallow water table, causing adjacent traditional community scoop-ho",UNHCR Field Briefings / ACLED Tracking Data,https://acleddata.com,NGO Emergency Response Logs,3.715,34.862,2,0,Mediated Treaty Executed,Separate Community Water Infrastructure Built,"Kakuma host conflict, Tarach water depletion, refugee camp borehole strike, resource equity",Yes,0.94,Illustrates the sensitive socio-ecological friction that occurs when intensive humanitarian water extraction impacts the fragile water access of local nomadic communities.
KE_LWC_181,KE_LWC_181,Turkana,Loima Sub-County (Puch Basin),7/14/1999,10/18/2002,"Cyclic armed skirmishes, structural livestock raids, and water point capturing along seasonal sub-surface watering zones.",Water,Cross-Border Pastoral Aquifer Access Standoff,Turkana Pastoralist Kraals vs. Karamojong (Uganda) Cross-Border Migrants,"Severe regional droughts in the late 1990s forced armed nomadic herdsmen from the neighboring Karamojong region of Uganda to migrate deep into Loima, seeking access to the high-yield sub-surface scoop-holes of the Puch seasonal riverbed. Local Turkana kr",ACLED / Intergovernmental Authority on Development (IGAD) Logs,https://acleddata.com,Regional Security Conflict Database,2.921,34.814,14,600,Cross-Border Peace Treaty Active,Shared Access Schedule Enforced / Watering Points Monitored,"Loima water wars, Karamojong migration, Puch riverbed scoop-holes, pastoral drought",Yes,0.94,Captures the historical baseline dynamic of cross-border water and pasture competition in the fragile arid borderlands before modern devolved systems.
KE_LWC_186,KE_LWC_186,Turkana,Turkwel River (Lodwar Peri-Urban),6/5/2011,8/20/2013,"Destruction of unmetered PVC river intakes, community-led pump blockades, and localized structural demonstrations.",Water / Land,Seasonal Riverbed Sub-surface Siphon Standoff,Upstream Commercial Charcoal & Farm Operators vs. Downstream Domestic Water Users,"Private commercial agro-operators along the upper riverine zone of Lodwar installed heavy, diesel-powered suction pumps directly into the shallow sub-surface water channels of the Turkwel River. This heavy abstraction during dry spells depleted local gro",Ministry of Water & Irrigation Regional Logs,https://www.water.go.ke,Local Administrative Records,3.122,35.6015,0,0,Local Administrative Action Complete,Suction Piping Dismantled / Flow Regularized,"Turkwel abstraction, Lodwar water shortage, pump blockade, riverbed extraction",Yes,0.94,Illustrates how peri-urban agricultural water pumping can directly compromise urban domestic water security inside arid administrative capitals.
KE_LWC_196,KE_LWC_196,Turkana,Loima Hills (Urum Wetland Basin),6/11/2000,9/14/2003,"Fencing destruction, localized armed livestock skirmishes, and community elder peace arbitration.",Water / Land,Highland Perennial Spring Pasture Enclosure,Highland Agro-Pastoral Clans vs. Lowland Nomadic Kraal Alliances,A prolonged regional drought forced thousands of lowland nomadic livestock herds up into the fragile Urum highland wetland ecosystem. Localized agro-pastoral clans who cultivated dry-season fodder near the permanent springs attempted to construct dead-th,ACLED / Rift Valley Institute Historical Studies,https://acleddata.com,Non-Governmental Peace Registry,2.885,34.864,4,200,Communitarian Treaty Active,Shared Grazing Zones Set / Enclosures Dismantled,"Urum spring dispute, Loima hill conflict, pastoral drought pasture, wetland fence clash",Yes,0.94,Demonstrates baseline eco-spatial conflicts where extreme climate anomalies break down local micro-agreements between highland and lowland pastoralists.
KE_LWC_201,KE_LWC_201,Turkana,Central Sub-County (Kanamkemer Peri-Urban),5/10/2012,11/14/2015,Physical destruction of non-permitted riverbed irrigation pumping canals and localized community protests.,Water,Aquifer Protection Zone Agricultural Intrusion,Lodwar Municipal Water Users Committee vs. Private Commercial Irrigators,"Private, large-scale commercial vegetable farms expanded along the peripheral sandy plains of Kanamkemer, installing heavy fuel-driven suction pumps directly over the primary alluvial aquifer recharge path that supplies Lodwar’s public urban boreholes.",Water Resources Management Authority (WRMA) Logs,https://www.water.go.ke,Regulatory Enforcement Records,3.111,35.614,0,0,Aquifer Protective Zoning Enforced,Commercial Pump Lines Removed / Domestic Priority Set,"Kanamkemer aquifer, Lodwar water drop, riverbed irrigation conflict, water resource mapping",Yes,0.94,Documents the early regulatory and community-led spatial zoning battles required to safeguard municipal groundwater sources from commercial agricultural depletion.
KE_LWC_206,KE_LWC_206,Turkana,Kakuma Periphery (Tarach River Sub-Basin),7/18/2004,9/12/2007,"Physical blockades of river entry points, cattle seizures, and localized inter-clan skirmishes over scoop-well recharge paths.",Water / Land,Dry-Season Alluvial Scoop-Well Pasture Blockade,Resident Agro-Pastoral Host Communities vs. Migrant Refugee Livestock Herders,"An extended dry spell forced high concentrations of livestock belonging to both the local host community and regional migrant groups down into the dry bed of the Tarach River. Local clans had established deep, hand-dug alluvial scoop-wells (Akar) to irri",Rift Valley Institute Peace Logs / ACLED Archive,https://acleddata.com,Non-Governmental Peace Registry,3.721,34.845,3,150,Communitarian Agreement Active,Rotational Access Enforced / River Perimeters Monitored,"Tarach river conflict, scoop-well dispute, Kakuma pastoral water, alluvial water sharing",Yes,0.94,Documents the micro-spatial resource sharing standoffs that occur when massive refugee/migrant livestock pressures overlap with fragile indigenous water extraction structures.
KE_LWC_211,KE_LWC_211,Turkana,Loima (Lorugum / Turkwel Basin),1/20/2008,8/14/2010,"Destruction of illegal off-take valves, physical blockades of canal maintenance paths, and elder-led mediation.",Water,Gravity-Fed Irrigation Canal Upstream Siphoning,"Downstream Smallholder Farmers vs. Upstream ""Gatekeeper"" Clan Estates","During a period of acute river-flow reduction, upstream agro-pastoralists along the Lorugum gravity-fed irrigation system installed unauthorized large-bore siphons to divert 80% of the canal flow into private fodder plots. This left the downstream commun",Turkana County Water Dept Archives / Rift Valley Institute,https://www.water.go.ke,Local Administrative Records,2.915,35.254,0,0,Communitarian Treaty Active,Rotational Sluice Schedule Enforced / Illegal Siphons Removed,"Lorugum water war, Turkwel canal dispute, upstream water theft, irrigation gatekeeping",Yes,0.94,Demonstrates the critical importance of downstream governance structures in managing shared gravity-fed water infrastructure in arid zones.
KE_LWC_214,KE_LWC_214,Turkana,Turkana West (Letea Plains / Lokichoggio Border),4/12/1999,8/24/2003,"Armed elder-led standoffs, systematic uprooting of perimeter wire fencing, and community enforcement loops.",Land / Water,Communitarian Salt-Lick & Waterway Enclosure,Indigenous Pastoralist Clans vs. Non-Local Commercial Charcoal & Fodder Syndicates,Commercial syndicates exploiting regional trade corridors constructed large thorn-and-wire enclosures around a critical 50-acre natural depression containing rare volcanic salt-licks (Munyen) and seasonal runoff ponds. This enclosure blocked thousands of,Turkana District Pastoral Commissioner Logs,https://www.water.go.ke,Local Administrative Records,4.215,34.331,0,0,Communitarian Customary Law Restored,Enclosures Completely Demolished / Salt-Lick Declared Open Communal Asset,"Letea salt lick, pastoral enclosure, Lokichoggio water row, communal asset defense",Yes,0.94,An important baseline mapping record highlighting how customary law interacts with and defeats informal spatial privatization in the far western Turkana rangelands.
KE_LWC_220,KE_LWC_220,Turkana,Turkana South (Lokichar Plains / Kapese Sector),5/14/2012,4/18/2015,"Systematic cutting of chain-link perimeter fences, mass community town-hall standoffs, and armed security deployments.",Land,Pastoral Livestock Trekking Corridor Enclosure,Indigenous Kraal Alliances vs. Oil Exploration Speculators & Fencing Subcontractors,"Following early oil discoveries in the Lokichar basin, speculative actors and local proxies rushed to fence off large blocks of communal land adjacent to exploratory sites, hoping to secure lucrative lease payouts. One specific 120-acre enclosure cut dir",Rift Valley Institute / Katiba Institute Spatial Audits,https://katibainstitute.org,Non-Governmental Investigative Report,2.384,35.612,0,0,Customary Corridor Restored,Enclosures Revoked / Formal Trekking Wayleaves Gazetted,"Lokichar oil land, Kapese fence dispute, pastoral corridor, communal land speculation",Yes,0.95,"Captures the structural friction between modern sub-surface resource extraction booms and indigenous, customary land-use frameworks in pastoral northern Kenya."
KEN-TRK-248,KEN-TRK-248,Turkana,Turkana - Climate Diplomacy - 2C Temperature Rise Since 1960 - Drought Every 2-3 Years - Conflict Trigger,1/1/2004,12/31/2026,"Climate-Diplomacy documented: since 1960, temperatures in the lower Omo and Turkana region have risen by almost 2Â°C; areas experiencing drought every 10-11 years now experience drought every 2-3 years. This climate acceleration is the documented struc",Water-Land,Climate Diplomacy - Omo-Turkana Region 2C Temperature Rise Since 1960 - Droughts Every 2-3 Years vs Previous 10-11 - Conflict Escalation Driver,Climate-Diplomacy; IGAD; Omo-Turkana Region Communities; Ethiopia Kenya,"Climate-Diplomacy documented: 'Since 1960, temperatures in the lower Omo and Turkana Region have risen by almost 2Â°C and droughts occur with higher frequency and intensity. Areas prone to drought every ten or eleven years are now experiencing a drough",Climate-Diplomacy; IGAD,https://climate-diplomacy.org/case-studies/resource-conflict-omo-river-basin,Academic; NGO,3.5,36,0,Unknown,Structural Documentation,Ongoing - Structural,"climate diplomacy, 2C temperature rise since 1960, drought every 2-3 years, Omo Turkana region, conflict acceleration, structural driver, decadal to biennial drought",Yes,0.93,Climate-Diplomacy directly cited.
KE_LWC_226,KE_LWC_226,Turkana,Turkana Central (Kalokol / Ferguson's Gulf),2/18/2010,10/22/2013,"Armed local standoffs, destruction of perimeter beacons, and county commissioner peace barazas.",Water / Land,Receding Lake-Shore Grazing Land Privatization,Pastoralist Beach Cooperatives vs. Speculative Commercial Eco-Lodge Developers,"As the waters of Lake Turkana temporarily receded during an extended dry spell, speculative investors attempted to clear and claim a 40-acre strip of the newly exposed, nutrient-rich shoreline to construct private eco-lodges and fishing camps. This land",Turkana County Land Department / Daily Nation,https://nation.africa,Local Administrative Records,3.508,35.834,0,0,Customary Commonage Enforced,Commercial Beacons Uprooted / Shoreline Re-declared Communal Pasture,"Kalokol shoreline grab, Ferguson's gulf dispute, lake pastoral land, commonage enclosure",Yes,0.94,"Captures the legal and traditional frictions associated with dynamic, fluctuating lake-shore environments and the defense of indigenous dry-season grazing resources."
KE_LWC_231,KE_LWC_231,Turkana,Turkana West (Kakuma Rural Periphery / Tarach River),8/10/2015,11/4/2019,"Physical impounding of commercial water bowsers, community blockades of river tracks, and peace committee mediation.",Water,Riverbed Sub-Surface Water Extraction Monopoly,Host Community Pastoralist Associations vs. Commercial Water Trucking Syndicates,"Private water trucking syndicates dug deep motorized scoop-wells directly into the sub-surface sands of the Tarach River bed, pumping out tens of thousands of gallons daily to sell to commercial enterprises. This centralized extraction rapidly depleted t",Turkana County Water Department Bulletins,https://www.water.go.ke,Local Administrative Records,3.721,34.845,0,0,Administrative Settlement Enforced,Commercial Pump Caps Enforced / Customary Akar Rights Protected,"Tarach river water, commercial bowser conflict, groundwater depletion, Kakuma water rifts",Yes,0.94,Captures the growing tension over groundwater commercialization in hyper-arid zones where technological extraction directly undermines traditional communitarian water security.
KE_LWC_242,KE_LWC_242,Turkana,Turkana North (Lokitaung / Lapur Range),10/18/2016,4/22/2020,"Armed standoffs at exploratory base camps, destruction of mineral marker beacons, and peace barazas.",Water / Land,Pastoralist Dry-Season Well Pasture Enclosure,Lapur Traditional Kraals vs. Speculative Commercial Mineral Prospectors,"Speculative mining companies seeking gypsum and industrial clays set up an exploratory base camp covering 50 acres around a vital seasonal sand-river (lagha) at the base of the Lapur Range. The company fenced off the zone, blocking access to a network of",Turkana County Commissioner Security Briefs,https://www.nscpeace.go.ke,Peace Committee Reports,4.314,35.755,0,0,Customary Commonage Enforced,Exploratory Fences Removed / Unhindered Grazing and Well Access Restored,"Lapur well dispute, Lokitaung mining conflict, pastoral land enclosure, lagha water rights",Yes,0.95,"Captures the structural tensions where commercial extractives exploration encroaches directly upon traditional, drought-critical pastoral commonage infrastructure."
KE_LWC_244,KE_LWC_244,Turkana,Turkana West (Kakuma Rural / Tarach River Tributaries),4/11/2016,9/18/2020,"Burning of agricultural fences, slaughter of trespassing livestock, and traditional elder mediation councils.",Land / Water,Settlement Expansion into Seasonal Riparian Pastures,Agro-pastoralist Squatters vs. Nomadic Pastoralist Associations,Rapid peri-urban expansion near Kakuma led to smallholder agro-pastoralists clearing and fencing off a 45-acre communal riparian flood zone along a major tributary of the Tarach River for private melon and vegetable cultivation. This enclosure completely,Turkana County Peace and Unity Desk Reports,https://www.nscpeace.go.ke,Local Administrative Records,3.712,34.821,1,0,Customary Mediation Enforced,Migratory Corridors Demarcated / Fencing Restrictions Imposed,"Tarach river tributary, pasture fencing row, livestock corridors, Kakuma land dispute",Yes,0.93,Highlights how changing land-use patterns from purely nomadic pastoralism to sedentary riverbank farming create internal community resource rifts.
KE_LWC_251,KE_LWC_251,Turkana,Turkana Central (Kalokol / Lake Turkana Shoreline),9/4/2018,4/18/2022,"Burning of exploratory wooden jetties, community blockades of access roads, and beach management unit interventions.",Water / Land,Shoreline Fish Landing Site & Private Lodge Enclosure,Kalokol Artisanal Fishermen Cooperatives vs. Private Hospitality Investors,"Private hospitality developers obtained an altered land allotment letter for a 6-acre beachfront strip along Lake Turkana, traditionally gazetted as a public fish landing site and boat repair commonage for hundreds of local artisanal fishermen. The devel",Turkana County Department of Lands & Housing Minutes,https://www.turkana.go.ke,Local Administrative Records,3.511,35.841,0,0,Administratively Settled,Beachfront Fence Removed / Artisanal Landing Rights Protected,"Kalokol beach dispute, Lake Turkana landing site, lodge land enclosure, commonage rights",Yes,0.94,"Tracks the conflicts emerging from tourism and commercial real estate speculation along the fragile, high-utility shoreline nodes of Lake Turkana."
KE_LWC_256,KE_LWC_256,Turkana,Turkana South (Lokichar / Basin Oil Exploration Sites),8/5/2015,12/10/2021,"Roadblockades, seizure of seismic equipment, and multi-stakeholder mediation frameworks.",Land,Pastoralist Grazing Land vs. Oil Infrastructure Fencing,Local Community Groups vs. International Oil Consortium,"As oil exploration intensified in the Lokichar Basin, the consortium began fencing off large ""security buffer zones"" around wellheads and central processing facilities. These fences blocked critical migratory routes used by pastoralists to move livestock",National Steering Committee on Peace Building (NSC),https://www.nscpeace.go.ke,Peace Committee Reports,2.371,35.632,2,0,Administratively Settled,Access Framework Implemented / Livestock Corridors Re-opened,"Lokichar oil land, pastoralist migratory routes, infrastructure fencing, Turkana resource war",Yes,0.97,A landmark record of the structural tensions between high-value extractive industrialization and traditional communal land-use patterns.
KE_LWC_262,KE_LWC_262,Turkana,Turkana Loima (Loima Hills / Turkwel Basin Outliers),8/22/2016,5/11/2021,"Burning of brushwood boundary enclosures, traditional blood-wealth compensation claims, and local peace barazas.",Land / Water,Dry-Season Mountain Pasture & Spring Node Enclosure,Stationary Agro-Pastoralist Fencers vs. Nomadic Sub-Clan Kraals,A group of emerging sedentary agro-pastoralists began constructing semi-permanent thorn-bush and wire fences around a 60-acre highland meadow containing two vital perennial springs in the Loima Hills. This zone was historically treated as a critical comm,National Steering Committee on Peace Building (NSC) Logs,https://www.nscpeace.go.ke,Peace Committee Reports,2.921,35.144,2,0,Customary Mediation Enforced,Private Fences Dismantled / Highland Spring Access Returned to Commonage,"Loima hills pasture, Turkana spring enclosure, communal drought reserve, agro-pastoralist rift",Yes,0.96,Illustrates the breakdown of customary resource-sharing norms when individual actors attempt to privatize drought-critical upland water and pasture nodes.
KE_LWC_266,KE_LWC_266,Turkana,Turkana North (Lapur Hills / Lokitaung Outliers),5/11/2019,8/20/2023,"Armed skirmishes in remote valleys, tracking and dismantling of charcoal kilns, and elder peace courts.",Land,Communal Grazing Exclosure & Private Charcoal Cartels,Nomadic Pastoralist Cooperatives vs. Illegal Charcoal Burning Syndicates,"Organized commercial charcoal cartels infiltrated the remote valleys of the Lapur Hills, clear-cutting protected Acacia tortilis (Ewoi) forests to supply urban centers. This illegal logging severely degraded dry-season grazing reserves and depleted criti",Turkana County Peace and Unity Desk Reports,https://www.nscpeace.go.ke,Peace Committee Reports,4.314,35.721,2,0,Customary Mediation Enforced,Commercial Logging Banned / Community Environment Watch Active,"Lapur hills logging, charcoal burning row, acacia forest depletion, pastoralist resistance",Yes,0.95,Illustrates how external commercial resource exploitation triggers defensive territorial actions by nomadic communities preserving critical browse.
KE_LWC_269,KE_LWC_269,Turkana,Turkana North (Todonyang / Omo River Delta),10/14/2017,2/22/2025,"Armed shoreline raids, confiscation of gill-nets, destruction of seasonal dry-fish bands, and bilateral security interventions.",Water / Land,Transboundary Delta Recession & Shoreline Fishing Turf Rows,Turkana Artisanal Fishers vs. Cross-Border Geomorphic Migrants,"The altered hydrological flow of the Omo River, combined with cyclical drought and erratic climate shifts, forced significant geomorphic changes along the northernmost tip of Lake Turkana at Todonyang. As traditional upstream pastures failed, distinct pa",United Nations World Food Programme (WFP) & International Alert Security Briefs,https://www.international-alert.org,Peace Committee Reports,4.531,35.932,22,410,Statutorily Enforced,Border Coast Guard Stations Proposed / Legally Zoned Communal Fishing Sectors Established,"Todonyang fishing massacre, Omo delta conflict, Lake Turkana boundary dispute, transboundary water crisis",Yes,0.97,"Reflects a catastrophic intersection of climate security where major upstream river modifications alter delta hydrology, turning pastoralists into competing fishers."
KE_LWC_273,KE_LWC_273,Turkana,Turkana West (Kakuma / Tarach River Floodplain),1/20/2015,10/15/2020,"Pulling down of perimeter markers, physical standoffs at drilling sites, and joint UNHCR-County elder mediation barazas.",Land,Refugee Camp Extension vs. Host Community Dry-Season Browsing Reserve,Host Community Pastoralist Associations vs. International Aid Infrastructure Contractors,"As refugee arrivals swelled, humanitarian layout contractors cleared and demarcated a new 80-acre auxiliary camp quadrant extending deep into a seasonal floodplain of the Tarach River. This specific plain hosted dense stands of indigenous fodder trees (A",UNHCR and Turkana West Sub-County Liaison Archives,https://www.turkana.go.ke,Local Administrative Records,3.734,34.845,0,0,Customary Mediation Enforced,Camp Boundaries Adjusted / Acacia Fodder Zone Legally Preserved for Local Herders,"Kakuma camp extension, Tarach pasture row, host community resource rift, humanitarian land grab",Yes,0.95,Illustrates the sensitive spatial friction between high-density humanitarian encampments and the customary open-range grazing requirements of indigenous host populations.
KE_LWC_285,KE_LWC_285,Turkana,Turkana West (Lokichogio / Songot Mountain Springs),6/3/2018,9/12/2023,"Armed perimeter standoffs at watering troughs, confiscation of motorized pump sets, and local peace barazas.",Water / Land,Customary Oasis Seizure & Commercial Water-Tanker Cartels,Migratory Pastoralist Kraals vs. Private Commercial Water Transport Syndicates,A highly aggressive commercial cartel installed heavy-duty motorized submersible pumps directly into two perennial mountain springs within the Songot hills range. These springs historically served as the ultimate dry-season water reserve for nomadic past,National Steering Committee on Peace Building (NSC) Conflict Trackers,https://www.nscpeace.go.ke,Peace Committee Reports,4.412,34.341,4,0,Customary Mediation Enforced,Commercial Pumps Confiscated / Oasis Restored to Communal Pastoral Access,"Songot spring dispute, Lokichogio water theft, commercial tanker conflict, pastoralist oasis war",Yes,0.96,Documents an intensive resource capture attempt where modern mechanical extraction threatened to break down ancestral drought-survival networks.
KE_LWC_291,KE_LWC_291,Turkana,Loima (Turkwel River Basin / Lorugum Outliers),9/14/2016,11/2/2023,"Cutting down of perimeter chain-link fences, armed clashes at riverbanks, and elder peace barazas.",Land / Water,Agro-Pastoralist Settlement Fencing & Customary River Access Blockade,Nomadic Pastoralist Cooperatives vs. Sedentary Irrigation Scheme Farmers,"A newly established sedentary farming cooperative at Lorugum enclosed a 60-acre riverfront plot with wire mesh to protect commercial fruit and vegetable crops under local irrigation. However, this specific stretch of the Turkwel River was an ancient, non",Turkana County Peace and Security Desk Archives,https://www.turkana.go.ke,Peace Committee Reports,2.912,35.241,5,0,Customary Mediation Enforced,Farm Layout Compressed / Permanent 100-Meter Livestock Access Corridor Zoned,"Lorugum river blockade, Loima pastoralist rift, irrigation fencing row, livestock corridor",Yes,0.94,"Demonstrates the complex territorial frictions occurring as traditional pastoralist paths are altered by sedentary, irrigated agricultural developments."
KE_LWC_294,KE_LWC_294,Turkana,Kibish (Kibish River Valley / Elemi Triangle Fringe),11/12/2016,5/18/2024,"Armed clashes over deep riverbed scooping wells, theft of mobile solar pumps, and bilateral cross-border peace summits.",Water / Land,Transboundary Seasonal Riverbed Well Capture & Cross-Border Herder Raids,Turkana Pastoralist Kraals vs. Cross-Border Nyangatom Pastoralist Bands,"The drying up of surface tributaries along the seasonal Kibish River forced local Turkana pastoralists to dig deep, labor-intensive scoop wells within the sandy riverbed. Desperate cross-border Nyangatom herders migrating from adjacent administrative ter",National Steering Committee on Peace Building (NSC) Regional Logs,https://www.nscpeace.go.ke,Peace Committee Reports,5.321,35.314,19,320,Customary Mediation Enforced,Joint Cross-Border Water Sharing Protocol Instituted / Buffer Zone Demarcated,"Kibish river conflict, Elemi triangle water war, scoop well capture, Nyangatom pastoralist clash",Yes,0.96,A high-intensity entry showcasing how severe regional aridity weaponizes seasonal riverbeds into strategic battlegrounds for nomadic cross-border communities.
KE_LWC_299,KE_LWC_299,Turkana,Turkana South (Lokichar Basin / Kapese Aquifer Fringe),5/14/2015,8/22/2023,"Armed blockades of drilling base camps, dynamic community multi-day sit-ins, and state-mediated water-quota frameworks.",Water / Land,Sub-Surface Aquifer Depletion & Pastoralist Water-Point Enclosure,Lokichar Pastoralist Kraals vs. Oil Exploration Sub-Contractors,"High-volume industrial water extraction from the vulnerable Kapese aquifer by oil exploration sub-contractors triggered an abrupt localized drop in the regional sub-surface water table. Within a short period, three historical customary shallow wells used",Ministry of Interior Regional Security Briefings,https://www.nscpeace.go.ke,State Security Reports,2.382,35.614,3,0,Administratively Settled,Multi-Point Solar Boreholes Drilled / Corporate Extraction Quotas Imposed,"Lokichar aquifer crisis, industrial extraction row, pastoralist water war, Kapese well collapse",Yes,0.96,"Highlights the direct friction when capital-intensive extractive operations rapidly pull from finite arid aquifers, undermining baseline indigenous drought survival networks."
KE_LWC_307,KE_LWC_307,Turkana,Turkana Central (Kalokol / Lake Turkana Delta Fringe),10/22/2018,3/19/2024,"Destruction of luxury chain-link perimeter fences, armed standoffs on beach tracks, and administrative wayleave orders.",Land / Water,Shoreline Real Estate Fencing & Indigenous Fishing Access Blockades,Indigenous Fishermen Cooperatives vs. Commercial Hospitality Investors,"Private leisure developers used fraudulent local documentation to fence off a premium 12-acre section of the Lake Turkana shoreline in Kalokol to construct a private resort. The permanent fence line entirely blockaded an ancient, non-negotiable landing b",Turkana County Lands and Physical Planning Registers,https://www.turkana.go.ke,Local Administrative Records,3.512,35.841,1,0,Administratively Enforced,Private Shoreline Fences Removed / Public Fishing Landing Corridors Restored,"Kalokol beach grab, Lake Turkana fencing row, fishing access blockade, riparian wayleave",Yes,0.95,Documents the micro-frictions emerging as speculative commercial tourism expansion collides directly with fundamental communal food security corridors.
KE_LWC_311,KE_LWC_311,Turkana,Turkana West (Kakuma Fringe / Tarach River Sub-Basin),5/18/2017,11/4/2023,"Destruction of mechanical sand-scooping trucks, armed standoffs at riverbanks, and sub-county peace barazas.",Land / Water,Seasonal Riverbed Alluvial Silt Extraction & Grazing Land Enclosure,Indigenous Pastoralist Kraals vs. Commercial Construction Aggregate Contractors,Heavy commercial sand and gravel mining contractors deployed mechanized loaders directly into the alluvial beds of a major Tarach River tributary to supply large-scale urban infrastructure projects. The aggressive excavations destroyed seasonal subsurfac,Turkana County Peace and Security Desk Archives,https://www.turkana.go.ke,Peace Committee Reports,3.721,34.841,3,0,Customary Mediation Enforced,Mechanized Extraction Banned / Riverbed Restructured for Manual Communal Allocation,"Tarach river mining, sand harvesting conflict, Kakuma grazing row, livestock track block",Yes,0.94,Illustrates how expanding infrastructure raw material demands can degrade seasonal river ecosystems and disrupt traditional pastoralist adaptation strategies.
KE_LWC_314,KE_LWC_314,Turkana,Turkana West (Lokichogio Fringe / Songot Hills Outliers),10/14/2017,1/22/2024,"Destruction of dry-stone perimeter enclosures, armed skirmishes around springheads, and cross-border elder barazas.",Water / Land,Customary Mountain Spring Fencing & Cross-Border Herder Access Blockade,Lokichogio Livestock Pastoralist Collectives vs. Commercial Ranching Enclosures,"Private speculative agricultural investors constructed permanent stone-and-wire fences around several critical perennial mountain springs nestled in the Songot Hills to establish private fodder farms. However, these specific high-altitude springs served",Turkana County Peace and Conflict Desk Registers,https://www.turkana.go.ke,Peace Committee Reports,4.412,34.341,6,0,Customary Mediation Enforced,Enclosures Dismantled / Permanent 150-Meter Open Access Buffer Zone Mandated,"Songot hills water grab, Lokichogio herder clash, mountain spring fencing, pastoralist route row",Yes,0.95,Highlights how fencing off fragile upland water sources in semi-arid zones can instantly trigger cross-border communal security crises.
KE_LWC_321,KE_LWC_321,Turkana,Turkana South (Kapedo Fringe / Suguta Valley Outliers),9/22/2016,1/15/2024,"Armed standoffs at survey base camps, setting exploration machinery on fire, and national security interventions.",Water / Land,Perennial Hot Springs Enclosure & Customary Grazing Access Blockade,Turkana Pastoralist Kraals vs. Commercial Geothermal Exploration Frontiers,Geothermal exploration teams moving into the northern edges of the Suguta Valley set up armed security cordons and chain-link fences around several high-yielding hot springs to establish operational base camps. These perennial water sources were non-nego,National Steering Committee on Peace Building (NSC) Regional Logs,https://www.nscpeace.go.ke,Peace Committee Reports,1.182,36.114,7,450,Customary Mediation Enforced,Security Fences Removed / Open Pastoralist Access Corridors Formally Guaranteed,"Kapedo hot springs, Suguta valley clash, water point enclosure, pastoralist route dispute",Yes,0.96,A high-stakes entry documenting the intense friction that erupts when capital-intensive green energy exploration cordons off essential indigenous climate-survival assets.
