Record_ID,County,Sub_Location,Conflict_Type,Conflict_Subtype,Date_Start,Date_End,Parties_Involved,Incident_Summary,Full_Text_Description,Source_Name,Source_URL,Data_Source_Type,Latitude,Longitude,Casualties_Reported,Displaced_Persons,Legal_Status,Outcome_Status,NLP_Keywords,Verified,Confidence_Score,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Date_Start_parsed,Date_End_parsed,duration_days,Casualties_Reported_numeric,Casualties_Reported_is_lower_bound,Casualties_Reported_is_unknown,Displaced_Persons_numeric,Displaced_Persons_is_lower_bound,Displaced_Persons_is_unknown,is_long_duration,notes_mentions_chronic,Is_Composite,severity_score,Original_Record_ID
KEN-NBI-011,Nairobi,South B - Nairobi Dam,Water-Land,Water Body Encroachment,1/1/2009,12/31/2020,Private Developers; Nairobi City County; NEMA; South B Residents,Nairobi Dam and its riparian buffer in South B area was subject to encroachment by private developers and informal settlers. NEMA issued notices against development in the protected area.,"Nairobi Dam, located in South B/South C area, was constructed in the 1950s and serves as a recreational and ecological resource. However, its catchment and riparian buffer zones have been subject to significant encroachment. Private developers obtained controversial titles to riparian land in the area, and informal settlers occupied the banks. NEMA repeatedly issued enforcement notices. The conflict represents a tension between formal property rights granted through allegedly corrupt or illegal processes and the public interest in maintaining water resources. Legal battles over title deeds and conservation status have been ongoing since at least 2009.",NEMA; Kenya Law; Nation Media,https://nema.go.ke,Government/Regulatory,-1.308,36.823,0,500+,NEMA Enforcement Notices,Ongoing - Partial Enforcement,"Nairobi Dam, South B, encroachment, NEMA, conservation, title deeds, developer",Yes,0.73,Well-documented situation; composite entry.,,,,,,,,,,2009-01-01,2020-12-31,4382.0,0.0,False,False,500.0,True,False,True,True,True,3.1083030505424323,KEN-NBI-011
KEN-NBI-012,Nairobi,Athi River - Nairobi Section,Water-Land,Industrial Pollution-Water Conflict,1/1/2004,12/31/2024,Nairobi Industrial Area Industries; Residents Downstream; WRMA; NEMA; Mavoko Municipality,"Industries in Nairobi Industrial Area discharge untreated effluent into the Nairobi River which flows into the Athi River, polluting water sources downstream and creating land-water tenure conflicts over contaminated riparian land.","The Nairobi River has been severely polluted by industrial and domestic waste since at least the 1990s. By 2004, the river running through the Industrial Area was described as biologically dead. Industries have dumped chemical effluent, textile dyes, and sewage into the river, creating conflicts with downstream communities in Machakos county (Mavoko, Athi River) who depend on the Athi River for water. WRMA and NEMA have repeatedly issued fines and notices to non-compliant industries. Land along the polluted riverbanks has been devalued, and communities have contested land use in the industrial riparian zone. The Athi River Basin study (GRIN 2004) documented the upper basin's water management challenges including this industrial pollution nexus.",GRIN Academic Study; NEMA; WRMA; Nation Media,https://www.grin.com/document/110866,Academic; Regulatory,-1.305,36.888,0,Unknown,NEMA/WRMA Enforcement Actions,Ongoing - Systemic,"Nairobi River, Athi River, industrial pollution, effluent, NEMA, WRMA, water rights, downstream conflict",Yes,0.8,Well-documented through multiple academic and regulatory sources.,,,,,,,,,,2004-01-01,2024-12-31,7670.0,0.0,False,False,,False,True,True,False,True,0.0,KEN-NBI-012
KEN-NBI-013,Nairobi,Ruai - Dandora,Water-Land,Sewage - Water Rights Conflict,1/1/2010,12/31/2024,City Council of Nairobi; Ruai Residents; Dandora Residents; Downstream Farmers; NEMA,"The Dandora Municipal Sewage Treatment Plant regularly overflows, contaminating the Nairobi River and surrounding land, affecting residents in Ruai and Dandora and farmers downstream in Machakos.","The Dandora Municipal Sewage Treatment Plant (MSWTP) in Ruai, established in the 1970s, has consistently operated beyond its design capacity as Nairobi's population grew. From 2010 onwards, reports documented frequent overflow of raw sewage into the Nairobi River and onto surrounding land in the Ruai and Dandora areas. Community health data showed elevated disease burden including cholera. Residents and land owners near the plant contested their land use due to contamination. Farmers using the Nairobi-Athi river water for irrigation in Machakos faced destruction of crops. NEMA investigated and issued notices. Multiple court cases have been filed by affected residents and environmental groups arguing violation of right to a clean environment under Article 42 of the Constitution.",NEMA; Nation Media; Kenya Human Rights Commission; Standard Media,https://nema.go.ke,Regulatory; Print/Online News,-1.253,36.92,5,1000+,Active Litigation,Ongoing - Systemic,"Dandora, Ruai, sewage, Nairobi River, water contamination, NEMA, farmers, Machakos, health, flooding",Yes,0.82,Composite entry based on well-documented long-standing pollution-land conflict.,,,,,,,,,,2010-01-01,2024-12-31,5478.0,5.0,False,False,1000.0,True,False,True,True,True,5.246136858885665,KEN-NBI-013
KEN-NBI-014,Nairobi,Lang'ata - Southlands Estate,Water-Land,Wetland Encroachment,1/1/2014,12/31/2017,Private Developer; NLC; NEMA; Lang'ata Residents; Kenya Wildlife Service,"A wetland in Lang'ata adjacent to Nairobi National Park was encroached by a private developer, triggering community protests and legal challenges. KWS objected to the development threatening wildlife corridors.","In 2014-2015, residents of Southlands Estate in Lang'ata and environmental activists raised alarm about a developer draining and filling a natural wetland adjacent to Nairobi National Park. The wetland served as a seasonal water body and wildlife corridor for animals moving between the park and the Ngong Forest. KWS formally objected, noting the development would cut off wildlife movement. NEMA issued a stop-order. The NLC investigated the title deed, which was found to have been irregularly issued. The High Court issued a temporary injunction halting development pending a full hearing. The case highlighted the broader problem of corruption in land allocation in ecologically sensitive areas.",Nation Media; NEMA; Kenya Wildlife Service,https://nation.africa/kenya,Regulatory; Print/Online News,-1.362,36.762,0,0,Court Injunction Issued,Resolved - Development Halted (Partial),"Lang'ata, wetland, wildlife corridor, KWS, NEMA, developer, Nairobi National Park, title deed",Yes,0.78,Case referenced in multiple land governance reports for Nairobi.,,,,,,,,,,2014-01-01,2017-12-31,1460.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KEN-NBI-014
KEN-NBI-015,Nairobi,Embakasi - Utawala,Water-Land,Riparian Encroachment - Residential,1/1/2015,12/31/2022,Utawala Residents; Ruai Water Company; Nairobi County; National Environment Tribunal,"Rapid residential development in Utawala, Embakasi encroached on seasonal rivers and drainage channels. Flooding became frequent, and water supply to residents was compromised by pollution of shallow wells.","The rapid residential development in Utawala and broader Embakasi area from 2010 onwards was marked by widespread encroachment on seasonal rivers, drainage channels, and wetlands. By 2015, multiple residential estates had been built across or adjacent to drainage channels. This resulted in blocked drainage, frequent flooding of lower-lying areas, and contamination of shallow wells used by residents for domestic water. Community groups repeatedly petitioned the county government and Ruai Water Company. The National Environment Tribunal received complaints. Developers who had obtained building approvals from the county argued their constructions were legal, while residents downstream suffered harm. The conflict has a class dimension as wealthier developers benefited from illegal approvals while poorer residents bore the flood and water pollution burden.",Standard Media; Nation Media; National Environment Tribunal,https://standardmedia.co.ke,Print/Online News; Regulatory,-1.295,37,2,300+,NEM Complaints Filed,Ongoing - Unresolved,"Utawala, Embakasi, residential, drainage, flooding, wells, water contamination, Nairobi County",Yes,0.72,Composite entry based on documented reporting and tribunal records.,,,,,,,,,,2015-01-01,2022-12-31,2921.0,2.0,False,False,300.0,True,False,True,True,True,3.952167421042548,KEN-NBI-015
KEN-KBU-002,Kiambu,Ruiru - Ruiru Dam Catchment,Water-Land,Water Catchment Encroachment,1/1/2010,12/31/2024,Ruiru Dam Authority; Kiambu County Government; Real Estate Developers; WRMA; Nairobi City Water,"Rapid real estate development in Ruiru encroached on the catchment area and riparian reserve of Ruiru Dam, which supplies water to parts of Nairobi. WRMA repeatedly flagged the illegal developments threatening water supply.","Ruiru Dam, located in Kiambu County, is one of the key water supply reservoirs for Nairobi. From 2010, rapid urbanization in Ruiru led to large-scale real estate developments that encroached on the dam's water catchment area and the riparian reserves of its feeder rivers. WRMA issued multiple notices to stop construction within the protected catchment zones. Kiambu County approved developments that conflicted with water supply protection requirements. By 2020, the catchment was significantly compromised, affecting the quality and quantity of water flowing into the dam. Nairobi City Water (NCWSC) raised concerns about the dam's declining storage capacity partly due to siltation caused by upstream development. The conflict pits private land development interests against public water supply security.",WRMA; Nairobi City Water and Sewerage Company; Nation Media,https://waterservices.go.ke,Regulatory; Print/Online News,-1.1453,36.9612,0,Unknown,Administrative - Multiple Enforcement Notices,Ongoing,"Ruiru Dam, catchment, encroachment, WRMA, real estate, water supply, Kiambu, Nairobi water",Yes,0.83,Well-documented in WRMA reports and media coverage.,,,,,,,,,,2010-01-01,2024-12-31,5478.0,0.0,False,False,,False,True,True,False,True,0.0,KEN-KBU-002
KEN-KBU-003,Kiambu,Kikuyu - Gitaru,Water-Land,Water Diversion Conflict,1/1/2012,12/31/2020,Gitaru Water Users; Kenya Electricity Generating Company (KenGen); Small-Scale Farmers,"KenGen's Gitaru Hydroelectric Power Station on the Tana River in Kiambu/Murang'a border area diverts significant water volumes, reducing flow for downstream agricultural water users. Farmers contested water allocation orders.","KenGen's Gitaru Power Station, located on the Tana River near Gitaru in the boundary zone of Kiambu and Murang'a, is part of Kenya's largest hydroelectric cascade. Water diversion for power generation has been a source of conflict with smallholder farmers downstream who depend on river flow for smallholder irrigation. During drought years (notably 2009, 2017, 2022), reduced river flows exacerbated by increased generation led to disputes over water allocation. WRMA was called upon to adjudicate water rights. Farmers argued their customary and permitted water abstraction rights were being undermined by increased energy generation demands. The conflict is part of a broader tension between energy security and agricultural water rights.",WRMA; Nation Media; Kenya National Farmers Federation,https://wrma.go.ke,Regulatory; NGO Reports,-1.162,36.912,0,Unknown,Administrative Dispute - WRMA Adjudication,Partially Resolved,"Gitaru, KenGen, hydroelectric, water diversion, Tana River, farmers, irrigation, water rights, Kiambu",Yes,0.75,Referenced in water rights allocation studies for Tana basin.,,,,,,,,,,2012-01-01,2020-12-31,3287.0,0.0,False,False,,False,True,True,False,True,0.0,KEN-KBU-003
KEN-KBU-004,Kiambu,Limuru - Tigoni,Water-Land,Tea Plantation Water Rights Conflict,1/1/2005,12/31/2020,Tigoni Tea Estate; Small Farmers; Limuru Water Company; WRMA,"Tea estates in Tigoni, Limuru absorbed large volumes of water from streams for irrigation and tea processing, depriving smallholder farmers and villages downstream of water access. Multiple petitions to WRMA were filed.","Limuru's Tigoni area hosts some of Kenya's most productive tea plantations. Large-scale tea processing plants abstract significant water from streams and rivers for both irrigation and processing. From 2005, documented complaints from smallholder farmers and village communities downstream of the estates described reduced water availability for domestic use and small-scale farming. The Limuru Water Company also reported diminished flows feeding its network. WRMA received multiple petitions and conducted investigative audits. The tea estates argued they held valid water permits. The conflict highlights the inequality in water allocation between large agribusiness and rural smallholders in Kiambu County. Some disputes escalated to physical confrontations over water points.",WRMA; Nation Media; Limuru Tea Farmers Association,https://wrma.go.ke,Regulatory; NGO,-0.98,36.67,0,0,Administrative - Water Permit Review,Ongoing - Partially Addressed,"Tigoni, Limuru, tea estate, water rights, WRMA, smallholder, irrigation, stream diversion, Kiambu",Yes,0.74,Referenced in academic studies on agribusiness water use in central Kenya highlands.,,,,,,,,,,2005-01-01,2020-12-31,5843.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KEN-KBU-004
KEN-KBU-005,Kiambu,Githunguri - Gathanga,Water-Land,Water Source Encroachment - Agricultural,1/1/2015,12/31/2023,Githunguri Dairy Cooperative; Local Farmers; Kiambu Water Authority; WRMA,"Rapid growth of dairy farming in Githunguri led to encroachment on stream catchments and pollution of water sources by animal waste, creating conflict between the dairy cooperative and downstream water users.","Githunguri is home to Fresha - a major dairy cooperative brand - and has Kenya's highest density of dairy cattle. By 2015, documented reports from Kiambu County noted that the proliferation of zero-grazing dairy units had led to significant pollution of streams and shallow wells from animal waste runoff. Downstream communities and farmers protested reduced water quality. WRMA received complaints about unauthorized borehole drilling by large dairy farms and encroachment on stream buffer zones. Kiambu Water Authority reported elevated bacterial contamination in piped water sources sourced from affected streams. The dairy cooperative and individual farmers disputed responsibility for the pollution. Community meetings mediated by the local chiefs produced temporary agreements but systemic problems persisted.",WRMA; Kiambu County Government Reports; Standard Media,https://kiambu.go.ke,County Government; Regulatory,-1.035,36.674,0,0,Administrative Complaints,Ongoing - Partially Addressed,"Githunguri, dairy, water pollution, animal waste, Kiambu, stream encroachment, WRMA, cooperative",Yes,0.73,Referenced in county water quality reports.,,,,,,,,,,2015-01-01,2023-12-31,3286.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KEN-KBU-005
KEN-KBU-006,Kiambu,Karura Forest - Kiambu Road,Water-Land,Forest-Riparian Land Dispute,1/1/2004,12/31/2008,Wangari Maathai; Green Belt Movement; Government of Kenya; Private Developers,"Attempted excision and encroachment of Karura Forest, whose streams feed the Kirichwa River system, led to major protests and legal actions spearheaded by Prof Wangari Maathai and the Green Belt Movement.","Karura Forest in Nairobi/Kiambu border is a critical urban forest that serves as the primary water catchment for the Kirichwa Kubwa and Kirichwa Ndogo rivers flowing through Nairobi. Between 2004 and 2008, the forest faced threats from attempted excision by private developers with alleged government connections. Prof Wangari Maathai and the Green Belt Movement launched high-profile protests, including tree planting as acts of resistance. The conflict involved physical confrontations between security guards hired by developers and protesters. Legal petitions were filed at the High Court. The forest's status as a water catchment was central to the argument against excision. The conflict attracted international attention and contributed to broader reforms in Kenya's forest management law. The Forest Conservation and Management Act 2016 was later enacted partly in response to such pressures.",Green Belt Movement; Nation Media; Kenya Law,https://greenbeltmovement.org,NGO; Print/Online News,-1.228,36.832,3,0,Court Petitions Filed; Forest Declared Protected,Resolved - Forest Protected,"Karura Forest, Green Belt Movement, Wangari Maathai, water catchment, Kirichwa River, encroachment, forest excision, Kiambu",Yes,0.88,Well-documented iconic case. Cross-referenced academic and news sources.,,,,,,,,,,2004-01-01,2008-12-31,1826.0,3.0,False,False,0.0,False,False,True,False,True,1.3862943611198906,KEN-KBU-006
KEN-KBU-007,Kiambu,Thika - Ndarugu River Area,Water-Land,Industrial Pollution - Water Rights,1/1/2010,12/31/2024,Thika Industrial Factories; Ndarugu River Farmers; NEMA; WRMA; Thika Town Residents,"Factories in Thika's industrial area discharge untreated effluent into the Ndarugu River (a tributary of the Athi River), destroying water quality for downstream agricultural users in Kiambu and Machakos.","Thika is one of Kenya's major industrial towns, hosting factories in textile, food processing, and chemical sectors. Documentation from 2010 to 2024 records repeated complaints by farmers and community groups about industrial effluent discharged into the Ndarugu and Athi rivers. NEMA has issued multiple closure notices and fines to non-compliant industries. WRMA documented elevated chemical contamination in the river water. Farmers using river water for irrigation in downstream areas of Kiambu and Machakos reported crop damage and livestock deaths. Legal action by affected communities has achieved partial remedies. The conflict persists due to the economic importance of Thika's industries and challenges in consistent regulatory enforcement.",NEMA; WRMA; Nation Media; Standard Media,https://nema.go.ke,Regulatory; Print/Online News,-1.038,37.083,5,Unknown,Active - Regulatory Enforcement Ongoing,Ongoing - Systemic,"Thika, Ndarugu River, industrial effluent, NEMA, WRMA, water pollution, agriculture, Athi River, Kiambu",Yes,0.82,Well-documented long-term industrial pollution conflict.,,,,,,,,,,2010-01-01,2024-12-31,5478.0,5.0,False,False,,False,True,True,True,True,1.791759469228055,KEN-KBU-007
KEN-KBU-008,Kiambu,Kiambu Town - Kiambu River,Water-Land,Municipal Water Abstraction Conflict,1/1/2014,12/31/2022,Kiambu County Water Department; Private Land Owners; Downstream Farming Communities; WRMA,Kiambu town's water supply infrastructure abstracting water from the Kiambu River conflicted with downstream farmers and landowners who contested the prioritization of urban water supply over agricultural needs.,"As Kiambu town grew rapidly following the creation of Kiambu County in 2013, the county water department increased abstraction from the Kiambu River to meet urban demand. Downstream farmers, particularly in the Kiambu-Ruiru boundary area, reported reduced flows affecting their small-scale irrigation. Private landowners with registered water rights complained to WRMA that their allocations were being undermined. WRMA conducted flow assessments and found abstraction levels exceeded sustainable yields during dry periods. A water allocation plan was developed but faced resistance from the county government. The conflict reflects the tension between urban water demand growth and pre-existing rural water rights.",WRMA; Kiambu County Water Department; Standard Media,https://wrma.go.ke,Regulatory; County Government,-1.1711,36.831,0,0,WRMA Review - Allocation Plan,Partially Resolved,"Kiambu River, water abstraction, urban supply, farming, WRMA, allocation, Kiambu County",Yes,0.74,Referenced in WRMA basin water allocation reports.,,,,,,,,,,2014-01-01,2022-12-31,3286.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KEN-KBU-008
KEN-MCK-001,Machakos,Mavoko - Athi River,Water-Land,Illegal Occupation of Public Land - Water Resource Area,1/1/1997,7/22/2025,Mavoko Residents (5000+ families); Kenya Meat Commission (KMC); Kenya Defence Forces (KDF); Machakos County Government; National Land Commission,"At least 5,000 homeowners in Mavoko, Machakos County face eviction from Kenya Meat Commission (KMC) land that was originally occupied following the El Ni̱o floods of 1997 and later allocated by the defunct Mavoko Municipal Council.","In 1997, El Ni̱o floods drove landless Athi River residents to occupy undeveloped land adjacent to the KMC factory in Mavoko. KMC had collapsed in 1991, leaving the land idle. In 2005, occupants sought formal allocation from Mavoko Municipal Council. Tension grew over years as KMC was revived in 2006 under President Kibaki and later transferred to Kenya Defence Forces management in 2021. The KDF issued a 14-day eviction notice in May 2025 expiring May 21, triggering panic among landlords and tenants. Five landowners filed a court application on May 9, 2025 at Machakos Environment and Land Court before Justice Anne Koross. The court ordered KMC and Machakos County to file responses within 14 days, scheduling hearing for July 22, 2025. NLC officials visited the site in early June 2025 but issued no formal communication. Human rights groups warned of a potential humanitarian crisis if mass eviction proceeded without resettlement plans.",Daily Nation,https://nation.africa/kenya/counties/machakos/5000-homeowners-eviction-victim-occupants-kmc-athi-river-land-5089362,Print/Online News,-1.4659,37.0783,0,5000+,Litigation - ELC Machakos Petition,Pending Hearing July 2025,"Mavoko, KMC, Kenya Meat Commission, KDF, eviction, land occupation, El Ni̱o, Athi River, Machakos, 5000 families",Yes,0.95,Directly sourced from Daily Nation 2025. Very high confidence. Active case.,,,,,,,,,,1997-01-01,2025-07-22,10429.0,0.0,False,False,5000.0,True,False,True,False,True,4.258696585709452,KEN-MCK-001
KEN-MCK-002,Machakos,Mavoko - Syokimau,Water-Land,Adverse Possession Land Dispute - Pastoralists,12/8/2023,6/30/2024,50+ Pastoralist Families; Private Developer; Machakos Environment and Land Court,"Over 50 pastoralist families in Syokimau area of Mavoko, Machakos County attempted to stop a private developer from fencing their claimed land. Families assert adverse possession since 1993; developer holds title documents.","In December 2023, drama unfolded at Syokimau area in Mavoko, Machakos County, when over 50 families who are pastoralists attempted to physically stop a private developer from erecting a perimeter fence on a prime piece of land. The families claim ownership through adverse possession, having settled on the land since 1993. The developer produced land ownership documents. Machakos and Mavoko Lands and Environment Courts are reportedly piled with hundreds of similar land cases. The Athi River police station deals regularly with land invasion and grabbing reports. Under Kenya law, adverse possession can be claimed for land occupied for more than 12 years if proven beyond reasonable doubt. The outcome remained contested as of 2024.",Standard Media,https://standardmedia.co.ke/rift-valley/article/2001486933/over-50-families-face-eviction-in-land-dispute-with-private-developer,Print/Online News,-1.39,36.96,0,50+,Litigation - ELC Machakos,Pending,"Syokimau, Mavoko, adverse possession, pastoralists, land dispute, developer, Machakos, title documents",Yes,0.92,Directly sourced from Standard Media December 2023.,,,,,,,,,,2023-12-08,2024-06-30,205.0,0.0,False,False,50.0,True,False,True,False,True,1.9659128163621629,KEN-MCK-002
KEN-MCK-003,Machakos,Katheka Kai - Miwongoni Dam,Water-Land,Compulsory Acquisition - Water Infrastructure,3/20/2018,4/28/2026,Katheka Kai Farmers Cooperative Society; National Water Conservation Pipeline Corporation; Machakos County Government; National Land Commission,"The construction of Miwongoni Dam by the national government involved compulsory acquisition of land belonging to farmers in Katheka Kai. Farmers were not compensated, leading to litigation at the Environment and Land Court.","In March 2018, the National Water Conservation Pipeline Corporation (formerly under Ministry of Water) published the Machakos Water and Sanitation Design and Build Project report. In November 2018, a contractor was awarded a KSh 3 billion tender for construction of Miwongoni Dam. Farmers in Katheka Kai, Machakos County, filed suit arguing their land was being acquired for the dam project without compensation. The National Land Commission confirmed the plaintiffs had never been compensated. The matter was referred to negotiations which ultimately failed. In 2026, the Katheka Kai Farmers Cooperative Society filed Land Case Petition E009 of 2025, which was ruled upon on April 28, 2026 (KEELC 2345 KLR). The case highlights the recurring problem of water infrastructure projects proceeding without proper compulsory acquisition and compensation procedures.",Kenya Law Reports,https://new.kenyalaw.org/akn/ke/judgment/keelc/2026/2345/eng@2026-04-28,Court Record,-1.51,37.28,0,Unknown,Active Litigation - KEELC 2345/2026,Determined April 2026,"Katheka Kai, Miwongoni Dam, compulsory acquisition, compensation, water infrastructure, Machakos County, farmers cooperative",Yes,0.93,Kenya Law record directly cited. High confidence.,,,,,,,,,,2018-03-20,2026-04-28,2961.0,0.0,False,False,,False,True,True,False,True,0.0,KEN-MCK-003
KEN-MCK-004,Machakos,Kitanga Sub-Location,Water-Land,Land Boundary Dispute - Agricultural,1/1/2008,7/24/2019,Two Private Landowners; Eastern Province Land Disputes Appeal Tribunal; District Surveyor Machakos; OCS Machakos,A boundary dispute over Land Parcel Machakos/Kitanga/28 was litigated from 2008 through 2019. The defendant used a Land Disputes Tribunal award to pursue land subdivision while the plaintiff repeatedly obstructed survey activities.,"Land Parcel Machakos/Kitanga/28 was the subject of a dispute resolved by the Eastern Province Land Disputes Appeal Tribunal in Appeal No. 19 of 2009. The award was confirmed by Machakos Chief Magistrate Court on 5 August 2010 in Misc Civil Application No. 144 of 2008. The registered proprietor sought to subdivide the land in 2019 but the other party physically obstructed the District Land Surveyor on 24 July 2019. The registered owner applied to the Environment and Land Court (ELC Machakos Case 91 of 2015) for orders allowing the survey to proceed and for police security. The court noted the judgment dismissing the plaintiff's suit had been delivered on 22 February 2019. The case illustrates the persistence of land boundary disputes even after formal legal resolution, particularly in agricultural sub-locations.",Kenya Law Reports,http://kenyalaw.org/caselaw/cases/view/228162/,Court Record,-1.52,37.18,0,0,Court Order - Survey Permitted,Resolved (Court Order 2019),"Kitanga, land boundary, survey obstruction, Land Disputes Tribunal, Machakos, subdivision",Yes,0.91,Kenya Law court record directly cited.,,,,,,,,,,2008-01-01,2019-07-24,4222.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KEN-MCK-004
KEN-MCK-005,Machakos,Machakos Town,Water-Land,Title Deed Dispute - Religious Institution Land,1/1/2002,6/24/2025,Board of Trustees Full Gospel Churches of Kenya; Good News Church of Africa; Machakos Land Registry,Religious institutions in Machakos Town disputed ownership of Plot No. Machakos Town Block 1/297 measuring approximately 0.175 hectares. The Environment and Land Court ruled on the case in 2025.,"A long-running land dispute between the Board of Trustees of the Full Gospel Churches of Kenya and the Good News Church of Africa over Plot No. Machakos Town Block 1/297 (previously Zone 47 - Machakos Municipality) measuring approximately 0.175 hectares was resolved by the Environment and Land Court in 2025 (KEELC 4732 of 2025). The court declared that the plaintiff had legally and validly acquired ownership of the plot and directed its registration. A mandatory injunction was issued directing the defendant to vacate. The case, which stretched over more than two decades, required police enforcement from Machakos Police Station. The dispute reflects the broader pattern of unresolved institutional land claims in Machakos Town.",Kenya Law Reports,https://new.kenyalaw.org/akn/ke/judgment/keelc/2025/4732/eng@2025-06-24,Court Record,-1.52,37.26,0,0,Court Judgment - Ownership Declared,Resolved June 2025,"Machakos Town, religious institution, title deed, church land, plot dispute, mandatory injunction",Yes,0.9,Kenya Law record directly cited.,,,,,,,,,,2002-01-01,2025-06-24,8575.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KEN-MCK-005
